scenario,forecast_basis,horizon,metric,unit,draws,seed,mean,median,p05,p10,p25,p75,p90,p95,probability_zero,probability_zero_or_negative,probability_negligible,probability_gt_100k,probability_gt_500k,probability_gt_1m,probability_gt_5m,evidence_status
central,conditional,year_5_annual,dac_capacity_waiting_pledges,USD_pledge_principal,200000,69520260814,248010.620397,87456.9415328,0,0,8799.61574682,322359.930355,737934.448255,1051392.30596,0.22291,0.22291,0.22291,0.47495,0.167875,0.056135,0,prior_driven_synthetic_not_empirical
central,conditional,year_5_annual,dac_pledge_principal,USD,200000,69520260814,23984.117095,10305.9600984,2363.56917463,3141.06877175,5203.49580901,19811.1496864,49424.13667,87180.4506673,0,0,0,0.041695,0.00241,0.00033,0,prior_driven_synthetic_not_empirical
central,conditional,year_5_annual,dac_returned_or_cancelled_principal,USD,200000,69520260814,15382.8521541,7348.76217103,1665.55961441,2195.30375762,3642.01624407,14464.8276755,30319.8797735,53115.3570128,0.000505,0.000465,0.000505,0.019935,0.00052,3e-05,0,prior_driven_synthetic_not_empirical
central,conditional,year_5_annual,dac_incremental_funding_caused_by_bonus,USD,200000,69520260814,1.96549964529,0,0,0,0,0,1.81372422082,6.30598982763,0.847765,0.847765,0.847765,0,0,0,0,prior_driven_synthetic_not_empirical
central,conditional,year_5_annual,dac_funding_lost_to_surcharge,USD,200000,69520260814,42233.858356,6976.19936998,16.695573743,66.9391152689,982.155146002,30610.2392801,97981.6610604,197588.988708,0,0,0,0.09833,0.014235,0.00265,0,prior_driven_synthetic_not_empirical
central,conditional,five_year_cumulative,gross_planned_principal,USD,200000,69520260814,4915392.85592,4514560.07166,1493702.20525,1945834.73714,2960760.74981,6486228.75432,8477699.42611,9683282.31963,0,0,0,1,0.99884,0.98479,0.429875,prior_driven_synthetic_not_empirical
central,conditional,five_year_cumulative,redirect_cleared_principal,USD,200000,69520260814,902477.065412,562500.880685,48019.8488759,87927.9006063,224461.306849,1221446.56893,2182967.54165,2940043.5223,0,0,0,0.88528,0.537145,0.313245,0.007005,prior_driven_synthetic_not_empirical
central,conditional,five_year_cumulative,redirect_settled_principal,USD,200000,69520260814,869358.152029,540019.094522,45830.6808551,84123.8471937,214940.944677,1175076.06157,2103591.16666,2837415.03294,0,0,0,0.879915,0.5244,0.300705,0.005945,prior_driven_synthetic_not_empirical
central,conditional,five_year_cumulative,redirect_matcher_addon_cash,USD,200000,69520260814,102225.529175,48371.5359652,2617.82826764,5224.53534565,15914.0261765,126932.0663,265030.942142,388708.899262,0,0,0,0.30958,0.027885,0.002445,0,prior_driven_synthetic_not_empirical
central,conditional,five_year_cumulative,redirect_payment_settlement_loss,USD,200000,69520260814,36862.228839,14482.4157006,847.288286907,1673.13594313,4857.13508272,39685.4410458,90906.4299036,144558.841101,0,0,0,0.08785,0.003195,0.000335,0,prior_driven_synthetic_not_empirical
central,conditional,five_year_cumulative,new_cash,USD,200000,69520260814,112038.399349,46270.4405656,3056.97019142,5704.28843289,15750.5906396,125301.106114,283226.276691,442608.477782,0,0,0,0.303215,0.04,0.008285,5e-06,prior_driven_synthetic_not_empirical
central,conditional,five_year_cumulative,rescued_cash,USD,200000,69520260814,728410.82557,449476.133652,37991.7967482,69564.8549462,178012.907326,981614.314832,1763475.62465,2383288.68097,0,0,0,0.85406,0.46586,0.24435,0.0024,prior_driven_synthetic_not_empirical
central,conditional,five_year_cumulative,within_high_impact_reallocation,USD,200000,69520260814,140947.326459,66596.5446555,4515.18866131,8641.51681622,23665.5189343,168114.126144,355019.229373,530516.052885,0,0,0,0.387385,0.055875,0.01081,0,prior_driven_synthetic_not_empirical
central,conditional,five_year_cumulative,cause_directed_cash,USD,200000,69520260814,1104521.54855,680764.205323,66530.8569984,114854.354341,277735.401523,1475352.96907,2658576.60106,3602122.24587,0,0,0,0.915075,0.59559,0.375005,0.018135,prior_driven_synthetic_not_empirical
central,conditional,five_year_cumulative,personal_income_transfers,USD,200000,69520260814,72972.5831204,22607.6765019,646.555284136,1522.71169344,5869.70058162,74860.6978868,189571.666569,315370.665754,0,0,0,0.19615,0.022095,0.003915,0,prior_driven_synthetic_not_empirical
central,conditional,five_year_cumulative,donation_displacement,USD,200000,69520260814,28288.5962992,10504.5764355,695.912786028,1278.04824647,3529.71475756,29455.7224587,70156.9018831,113691.678434,0,0,0,0.06091,0.00174,0.000105,0,prior_driven_synthetic_not_empirical
central,conditional,five_year_cumulative,timing_only_shifts,USD,200000,69520260814,7623.31110147,2005.38591511,0,0,305.363022456,7371.67271167,19847.7111339,33464.4531742,0.16095,0.16095,0.16095,0.006065,1e-05,0,0,prior_driven_synthetic_not_empirical
central,conditional,five_year_cumulative,unmatched_fallback_cash,USD,200000,69520260814,4012915.7905,3674841.45825,1255085.98664,1626708.75507,2435549.74001,5252014.90578,6888069.78955,7922798.17653,0,0,0,1,0.99781,0.974465,0.282545,prior_driven_synthetic_not_empirical
central,conditional,five_year_cumulative,processor_fees,USD,200000,69520260814,34500.4854903,19723.3018717,1801.18212244,3150.90761586,7754.76155053,44343.0877621,84133.4094745,118216.079499,0,0,0,0.071945,3e-05,0,0,prior_driven_synthetic_not_empirical
central,conditional,five_year_cumulative,refund_losses,USD,200000,69520260814,2486.66266677,516.412051273,21.6917005606,44.012254043,141.584201729,1829.0253614,5487.42909276,10317.2948396,0,0,0,0.00099,1.5e-05,0,0,prior_driven_synthetic_not_empirical
central,conditional,five_year_cumulative,chargeback_losses,USD,200000,69520260814,1388.09951877,257.70299249,9.99908365111,20.5388151787,68.3522615213,949.169053608,2933.35232854,5649.4302873,0,0,0,0.000375,5e-06,0,0,prior_driven_synthetic_not_empirical
central,conditional,five_year_cumulative,failed_settlement_losses,USD,200000,69520260814,38231.9414442,15316.9679103,950.340766566,1834.47427754,5202.42256634,41423.6519377,94399.4419781,149173.692634,0,0,0,0.092365,0.003385,0.00037,0,prior_driven_synthetic_not_empirical
central,conditional,five_year_cumulative,bonus_transfer_fees,USD,200000,69520260814,49.9531372637,35.2688788403,3.96845422215,8.80625272762,15.1435267158,65.3557158271,98.3231558528,129.97723719,0.00038,0.00017,0.00038,0,0,0,0,prior_driven_synthetic_not_empirical
central,conditional,five_year_cumulative,cloud_costs,USD,200000,69520260814,42374.6367303,39496.8760102,15578.3338704,19389.9923048,27025.9398773,55937.0327706,70507.72614,77744.7696908,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
central,conditional,five_year_cumulative,api_costs,USD,200000,69520260814,42365.1132984,39624.4431125,15515.6052804,19314.9211107,27036.26618,55912.8741773,70328.2997182,77646.5269716,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
central,conditional,five_year_cumulative,support_cash_costs,USD,200000,69520260814,92297.8132624,84859.2518376,28919.9004317,36869.8165308,53896.0996379,125433.822329,160923.199183,179054.212993,0,0,0,0.397305,0,0,0,prior_driven_synthetic_not_empirical
central,conditional,five_year_cumulative,review_cash_costs,USD,200000,69520260814,66707.3017074,61546.0607425,22451.1334148,27820.6611209,39597.5347832,89854.4643391,114939.38842,127887.59296,0,0,0,0.181795,0,0,0,prior_driven_synthetic_not_empirical
central,conditional,five_year_cumulative,legal_cash_costs,USD,200000,69520260814,45560.0992414,41647.6251134,12574.1551833,16489.4738906,25275.4922857,62867.0931317,81822.9986233,91552.5882412,0,0,0,0.019455,0,0,0,prior_driven_synthetic_not_empirical
central,conditional,five_year_cumulative,security_cash_costs,USD,200000,69520260814,45502.0209755,41587.2082542,12528.8897533,16438.2996329,25194.5276887,62777.2412645,81768.3129685,91367.1452714,0,0,0,0.01901,0,0,0,prior_driven_synthetic_not_empirical
central,conditional,five_year_cumulative,cash_operating_costs,USD,200000,69520260814,411464.127473,392256.251318,203622.834777,236964.287906,303604.999625,494351.151302,601053.806511,677225.238133,0,0,0,0.999555,0.239415,0.00536,0,prior_driven_synthetic_not_empirical
central,conditional,five_year_cumulative,net_causal_cash,USD,200000,69520260814,400696.501147,121522.187576,-359984.443748,-288375.488987,-146908.154317,654783.883575,1457765.1168,2108327.72337,0,0.40292,0.41178,0.515805,0.30344,0.166645,0.002355,prior_driven_synthetic_not_empirical
central,conditional,five_year_cumulative,ordinary_action_hours,hours,200000,69520260814,2286.06722284,522.5021403,11.4682476072,28.7685583481,121.05917216,1960.80123804,5553.73402467,9845.64050071,0,0,0,0.00039,0,0,0,prior_driven_synthetic_not_empirical
central,conditional,five_year_cumulative,skilled_work_hours,hours,200000,69520260814,595.609583394,111.769039647,2.02048179557,5.25237265439,24.1030148284,454.274003459,1407.38649457,2610.1357768,0,0,0,5e-06,0,0,0,prior_driven_synthetic_not_empirical
central,conditional,five_year_cumulative,support_review_coordination_hours,hours,200000,69520260814,893153.602122,867091.400694,403434.267228,489527.316642,661218.553242,1116057.70235,1337425.38131,1450004.08612,0,0,0,1,0.89276,0.35587,0,prior_driven_synthetic_not_empirical
central,conditional,five_year_cumulative,completed_direct_trades,commitments,200000,69520260814,1524.29594398,450.271670878,13.7411616188,31.8664791424,118.580731628,1475.59037767,3807.60927093,6388.19220649,0,0,0,4.5e-05,0,0,0,prior_driven_synthetic_not_empirical
central,conditional,five_year_cumulative,completed_same_action_coacts,groups,200000,69520260814,49.6351774401,10.3457114125,0.205678653738,0.522523989688,2.27812829016,40.3115626497,120.448260012,218.122500504,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
central,conditional,five_year_cumulative,completed_complementary_role_coacts,groups,200000,69520260814,11.3138516195,1.9245711902,0.0306197951131,0.0819240159187,0.388585442674,8.17255935774,26.0769297987,49.3845611893,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
central,conditional,five_year_cumulative,completed_dietary_animal_product,commitments_or_groups,200000,69520260814,359.055384023,105.623771051,3.24217299232,7.50483330418,27.8071227767,346.394122424,897.311555065,1507.06009185,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
central,conditional,five_year_cumulative,completed_consumption_change,commitments_or_groups,200000,69520260814,287.244307219,84.4990168409,2.59373839385,6.00386664334,22.2456982213,277.115297939,717.849244052,1205.64807348,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
central,conditional,five_year_cumulative,completed_transport_carbon,commitments_or_groups,200000,69520260814,263.307281617,77.4574321042,2.3775935277,5.50354442306,20.3918900362,254.022356444,658.028473714,1105.17740069,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
central,conditional,five_year_cumulative,completed_skilled_work,commitments_or_groups,200000,69520260814,388.393692964,98.4290652214,2.60176711122,6.23524611506,24.6200462782,345.563667194,945.268668207,1669.85198773,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
central,conditional,five_year_cumulative,completed_learning_forecasting_strategic_reasoning,commitments_or_groups,200000,69520260814,287.244307219,84.4990168409,2.59373839385,6.00386664334,22.2456982213,277.115297939,717.849244052,1205.64807348,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
central,conditional,five_year_cumulative,successful_dac_projects,projects,200000,69520260814,5.57211910046,3.00434276318,0.618863637139,0.891566985892,1.60428875283,5.61676022436,10.1452687471,15.0735663159,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
central,conditional,five_year_cumulative,lapsed_dac_projects,projects,200000,69520260814,733.000220516,441.445157399,82.8362688847,119.834664832,222.10313774,872.635357608,1612.54371809,2309.35373203,0,0,0,0,0,0,0,prior_driven_synthetic_not_empirical
central,conditional,five_year_cumulative,dac_project_funding,USD,200000,69520260814,23030.1742282,9166.69577405,905.72830716,1694.06468373,4230.07481288,20239.5885802,47884.7247993,83972.6120736,0,0,0,0.039195,0.00244,0.000495,0,prior_driven_synthetic_not_empirical
central,conditional,five_year_cumulative,dac_project_target,USD,200000,69520260814,4810984.35964,1327591.12254,95900.4805442,170457.97954,454587.164322,3936805.09615,10544515.6533,18902788.9685,0,0,0,0.947325,0.730885,0.5712,0.205695,prior_driven_synthetic_not_empirical
central,conditional,five_year_cumulative,dac_gross_threshold,USD,200000,69520260814,5523958.84807,1522458.98618,98894.9715257,184534.268214,516361.624544,4524656.87751,12116107.434,21730206.8201,0,0,0,0.94924,0.756275,0.604235,0.230835,prior_driven_synthetic_not_empirical
central,conditional,five_year_cumulative,dac_required_surcharge,USD_internal_threshold_component,200000,69520260814,712974.488431,194940.888425,2845.5571351,14122.1762969,61916.9567352,586353.585524,1573778.6873,2820494.9597,0,0,0,0.6559,0.282355,0.15815,0.022675,prior_driven_synthetic_not_empirical
central,conditional,five_year_cumulative,dac_surcharge_inflow,USD_internal_transfer,200000,69520260814,3262.21963059,1199.47746164,32.9088369914,145.226606221,523.635343359,2822.29639289,6894.16253265,12115.5244727,0,0,0,0.001305,0,0,0,prior_driven_synthetic_not_empirical
central,conditional,five_year_cumulative,dac_bonus_liability_locked,USD_internal_liability,200000,69520260814,5272.56366624,3788.59336051,521.400390656,1079.03803416,3040.42202092,5319.51989081,8972.66661582,13669.6676417,0,0,0,0.00085,0,0,0,prior_driven_synthetic_not_empirical
central,conditional,five_year_cumulative,dac_bonus_liability_released,USD_internal_liability,200000,69520260814,1454.58164083,564.892767064,50.4937514409,99.2355605126,257.689235249,1263.67251624,3021.50910051,5322.89930575,0,0,0,0.000125,0,0,0,prior_driven_synthetic_not_empirical
central,conditional,five_year_cumulative,dac_bonus_paid,USD_internal_transfer,200000,69520260814,3817.98202541,3227.74403141,453.946724723,961.469136646,2789.51460061,4058.65073998,5933.54537955,8342.13010405,0.000305,0.00017,0.000305,3e-05,0,0,0,prior_driven_synthetic_not_empirical
central,conditional,five_year_cumulative,dac_reserve_cash,USD_reserve_state,200000,69520260814,1944.23760518,914.209811416,147.251399255,195.500151825,369.977684354,1972.53119382,3501.53545794,6247.64092339,0,0,0,0.00049,0,0,0,prior_driven_synthetic_not_empirical
central,conditional,five_year_cumulative,dac_free_reserve,USD_reserve_state,200000,69520260814,1944.23760518,914.209811416,147.251399255,195.500151825,369.977684354,1972.53119382,3501.53545794,6247.64092339,0,0,0,0.00049,0,0,0,prior_driven_synthetic_not_empirical
central,conditional,five_year_cumulative,dac_capacity_waiting_pledges,USD_pledge_principal,200000,69520260814,667135.748165,198312.829607,0,0,9554.44216188,865482.870218,2040450.60525,2929977.36957,0.220965,0.220965,0.220965,0.593455,0.3502,0.22317,0.00849,prior_driven_synthetic_not_empirical
central,conditional,five_year_cumulative,dac_pledge_principal,USD,200000,69520260814,96132.7893185,70345.4860702,9829.19842325,20135.6519865,53888.3850502,98419.7613126,163617.838667,247648.487714,0,0,0,0.242475,0.01464,0.003675,5e-06,prior_driven_synthetic_not_empirical
central,conditional,five_year_cumulative,dac_returned_or_cancelled_principal,USD,200000,69520260814,69840.3954598,59824.8737661,8579.00850776,17968.6925237,48804.3800482,75291.6920141,108832.394348,152594.262926,0.00027,0.00017,0.00027,0.12049,0.004225,0.00063,0,prior_driven_synthetic_not_empirical
central,conditional,five_year_cumulative,dac_incremental_funding_caused_by_bonus,USD,200000,69520260814,51.1851232445,3.5901198215,0,0,0,33.3257716608,103.634141644,225.522665345,0.44108,0.44108,0.44108,0,0,0,0,prior_driven_synthetic_not_empirical
central,conditional,five_year_cumulative,dac_funding_lost_to_surcharge,USD,200000,69520260814,116928.353981,17750.7857742,36.6793101861,147.425266414,1863.75968286,83992.0128941,272496.095756,552626.845406,0,0,0,0.22246,0.055915,0.024205,0.0001,prior_driven_synthetic_not_empirical
central,conditional,eoy5_annualized_run_rate,gross_planned_principal,USD,200000,69520260814,1933925.05807,1776220.35606,587686.11354,765574.322808,1164889.47533,2551958.85416,3335488.2988,3809815.99461,0,0,0,0.99995,0.968095,0.816525,0.005125,prior_driven_synthetic_not_empirical
central,conditional,eoy5_annualized_run_rate,redirect_cleared_principal,USD,200000,69520260814,355072.943769,221311.821909,18893.0552954,34594.5838451,88312.6453175,480569.141872,858872.475403,1156738.43501,0,0,0,0.721665,0.238035,0.07184,0,prior_driven_synthetic_not_empirical
central,conditional,eoy5_annualized_run_rate,redirect_settled_principal,USD,200000,69520260814,342042.551618,212466.528992,18031.7432873,33097.9070926,84566.9290534,462325.007832,827642.426227,1116360.01296,0,0,0,0.71164,0.22666,0.06603,0,prior_driven_synthetic_not_empirical
central,conditional,eoy5_annualized_run_rate,redirect_matcher_addon_cash,USD,200000,69520260814,40219.8803313,19031.4239863,1029.96522005,2055.55489009,6261.25620058,49940.4851015,104274.469039,152934.64889,0,0,0,0.106475,0.00068,0,0,prior_driven_synthetic_not_empirical
central,conditional,eoy5_annualized_run_rate,redirect_payment_settlement_loss,USD,200000,69520260814,14503.1720022,5697.99961989,333.359325996,658.282994018,1911.00396697,15613.944018,35766.4642244,56875.6096134,0,0,0,0.0171,0.00012,5e-06,0,prior_driven_synthetic_not_empirical
central,conditional,eoy5_annualized_run_rate,new_cash,USD,200000,69520260814,43726.2239548,17866.0161999,1105.81306174,2092.74481969,5944.00701093,48805.8551872,110905.847259,173393.711794,0,0,0,0.115185,0.00385,0.000235,0,prior_driven_synthetic_not_empirical
central,conditional,eoy5_annualized_run_rate,rescued_cash,USD,200000,69520260814,286587.865798,176843.068978,14947.5921632,27369.7789952,70037.8651774,386208.910754,693826.475272,937687.349888,0,0,0,0.665705,0.176205,0.041685,0,prior_driven_synthetic_not_empirical
central,conditional,eoy5_annualized_run_rate,within_high_impact_reallocation,USD,200000,69520260814,55454.68582,26201.9192087,1776.46767002,3399.94104245,9311.02384301,66143.2627452,139679.696802,208727.627365,0,0,0,0.158585,0.00526,0.000235,0,prior_driven_synthetic_not_empirical
central,conditional,eoy5_annualized_run_rate,cause_directed_cash,USD,200000,69520260814,433796.551783,267142.186542,25694.5505513,44652.9342826,108699.170403,579450.933509,1044832.91114,1415803.51755,0,0,0,0.768365,0.29579,0.10873,4.5e-05,prior_driven_synthetic_not_empirical
central,conditional,eoy5_annualized_run_rate,personal_income_transfers,USD,200000,69520260814,28710.5245064,8894.82354174,254.382406873,599.099682667,2309.39039277,29453.3893325,74585.5737321,124080.261936,0,0,0,0.06867,0.001725,3.5e-05,0,prior_driven_synthetic_not_empirical
central,conditional,eoy5_annualized_run_rate,donation_displacement,USD,200000,69520260814,11039.1713198,4053.28226589,251.610297726,469.888928537,1333.34861409,11470.036077,27433.7964023,44553.4518924,0,0,0,0.01059,3e-05,0,0,prior_driven_synthetic_not_empirical
central,conditional,eoy5_annualized_run_rate,timing_only_shifts,USD,200000,69520260814,2974.73590747,767.137465861,0,0,112.729196434,2861.58103432,7761.14280887,13101.6992143,0.16095,0.16095,0.16095,0.000315,0,0,0,prior_driven_synthetic_not_empirical
