scenario,forecast_basis,year,metric,unit,draws,seed,mean,median,p05,p10,p90,p95,probability_positive
central,probability_weighted,4,lapsed_dac_projects,projects,200000,69530260833,121.363815455,55.9899707371,3.363500816,6.79188022726,291.616918086,446.47613115,1
central,probability_weighted,4,successful_dac_projects,projects,200000,69530260833,0.718868128852,0.267537017305,0,0,1.4123769658,2.21380451473,0.81827
central,probability_weighted,5,_gross_threshold,USD,200000,69530260833,1163157.20077,230282.049526,7226.09082269,15788.1799856,2411694.15081,4600098.65165,1
central,probability_weighted,5,_project_target,USD,200000,69530260833,1033773.26834,204644.24511,7084.40276734,15478.6078291,2139408.25989,4084478.22972,1
central,probability_weighted,5,_reserve_capacity_probability,indicator,200000,69530260833,0.4983,0,0,0,1,1,0.4983
central,probability_weighted,5,_reserve_exhaustion_probability,indicator,200000,69530260833,0,0,0,0,0,0,0
central,probability_weighted,5,_surcharge_rate,proportion,200000,69530260833,0.102548966991,0.15,0.02,0.02,0.15,0.15,1
central,probability_weighted,5,dac_bonus_liability_locked,USD_internal_liability,200000,69530260833,721.356398024,293.068296942,0,0,1313.34270051,2523.42578925,0.81827
central,probability_weighted,5,dac_bonus_liability_released,USD_internal_liability,200000,69530260833,240.36293418,49.7151843468,0,0,496.019638829,978.559747729,0.81827
central,probability_weighted,5,dac_bonus_paid,USD_internal_transfer,200000,69530260833,480.993463845,215.681632732,0,0,896.84092216,1529.73653117,0.81787
central,probability_weighted,5,dac_capacity_waiting_pledges,USD_pledge_principal,200000,69530260833,120218.074712,0,0,0,376442.716494,652706.470004,0.4983
central,probability_weighted,5,dac_free_reserve,USD_reserve_state,200000,69530260833,1795.4706062,1534.96599334,143.386962654,197.458275617,2500,3236.60950302,1
central,probability_weighted,5,dac_funding_lost_to_surcharge,USD,200000,69530260833,20055.1996802,646.469446104,0,0,41494.2591355,91002.0515984,0.81827
central,probability_weighted,5,dac_gross_threshold,USD,200000,69530260833,1163157.20077,230282.049526,7226.09082269,15788.1799856,2411694.15081,4600098.65165,1
central,probability_weighted,5,dac_incremental_funding_caused_by_bonus,USD,200000,69530260833,3.59531855089,0,0,0,3.82938078552,9.98355017418,0.23196
central,probability_weighted,5,dac_pledge_principal,USD,200000,69530260833,13145.0608738,5399.92604989,0,0,24013.9601905,45824.3499675,0.81827
central,probability_weighted,5,dac_project_funding,USD,200000,69530260833,3800.43755332,799.945767815,0,0,7841.94868723,15434.2653622,0.81827
central,probability_weighted,5,dac_project_target,USD,200000,69530260833,1033773.26834,204644.24511,7084.40276734,15478.6078291,2139408.25989,4084478.22972,1
central,probability_weighted,5,dac_required_surcharge,USD_internal_threshold_component,200000,69530260833,129383.932428,21791.1249484,141.688055347,309.599882177,267753.643479,517737.042175,1
central,probability_weighted,5,dac_reserve_cash,USD_reserve_state,200000,69530260833,1795.4706062,1534.96599334,143.386962654,197.458275617,2500,3236.60950302,1
central,probability_weighted,5,dac_returned_or_cancelled_principal,USD,200000,69530260833,8795.14694004,3964.79992309,0,0,16736.1174476,27912.7056729,0.817875
central,probability_weighted,5,dac_surcharge_inflow,USD_internal_transfer,200000,69530260833,549.476380447,112.89068705,0,0,1147.46978026,2236.79284626,0.81827
central,probability_weighted,5,lapsed_dac_projects,projects,200000,69530260833,155.740988314,71.964198544,4.32655484574,8.73741254219,374.140177476,572.53129521,1
central,probability_weighted,5,successful_dac_projects,projects,200000,69530260833,0.812100046413,0.304014650851,0,0,1.63438359402,2.56307182702,0.81827
thin_market,conditional,1,_gross_threshold,USD,200000,69520360817,193166.074573,50881.7294569,3567.41336671,6450.18901245,414511.329461,748467.5274,1
thin_market,conditional,1,_project_target,USD,200000,69520360817,172292.563833,47515.2786284,3459.67814991,6240.14562202,368351.916405,664995.675038,1
thin_market,conditional,1,_reserve_capacity_probability,indicator,200000,69520360817,0.187795,0,0,0,1,1,0.187795
thin_market,conditional,1,_reserve_exhaustion_probability,indicator,200000,69520360817,0,0,0,0,0,0,0
thin_market,conditional,1,_surcharge_rate,proportion,200000,69520360817,0.0785761534942,0.0670287522702,0.0311030588161,0.0336229168999,0.15,0.15,1
thin_market,conditional,1,dac_bonus_liability_locked,USD_internal_liability,200000,69520360817,935.605941376,502.8947677,16.9784369354,36.169122823,2500,2500,1
thin_market,conditional,1,dac_bonus_liability_released,USD_internal_liability,200000,69520360817,102.479806241,42.1864364264,1.62917988191,3.26152321881,231.162787069,340.038775726,1
thin_market,conditional,1,dac_bonus_paid,USD_internal_transfer,200000,69520360817,833.126135136,448.477965409,14.818490206,32.2047717016,2301.16153257,2330.68346847,0.99915
thin_market,conditional,1,dac_capacity_waiting_pledges,USD_pledge_principal,200000,69520360817,9204.25882663,0,0,0,31422.6900751,66796.3334613,0.187795
thin_market,conditional,1,dac_free_reserve,USD_reserve_state,200000,69520360817,1842.82481511,2132.65885456,537.686957078,621.240842498,2474.72338693,2489.87870626,1
thin_market,conditional,1,dac_funding_lost_to_surcharge,USD,200000,69520360817,2441.29663567,103.016273587,0.723992166775,1.98220587956,4890.55130129,11281.1197175,1
thin_market,conditional,1,dac_gross_threshold,USD,200000,69520360817,193166.074573,50881.7294569,3567.41336671,6450.18901245,414511.329461,748467.5274,1
thin_market,conditional,1,dac_incremental_funding_caused_by_bonus,USD,200000,69520360817,24.1592434835,0.499438854399,0,0,45.3937004632,105.411506545,0.604
thin_market,conditional,1,dac_pledge_principal,USD,200000,69520360817,16981.4836149,9236.15204048,317.982085131,675.807894965,43812.3973962,46872.0760725,1
thin_market,conditional,1,dac_project_funding,USD,200000,69520360817,1679.65303446,715.985431306,29.6978137304,58.9404229435,3757.69795544,5548.28712944,1
thin_market,conditional,1,dac_project_target,USD,200000,69520360817,172292.563833,47515.2786284,3459.67814991,6240.14562202,368351.916405,664995.675038,1
thin_market,conditional,1,dac_required_surcharge,USD_internal_threshold_component,200000,69520360817,20873.5107393,3331.54891965,107.730837189,209.839710972,46728.2961996,85382.5512923,1
thin_market,conditional,1,dac_reserve_cash,USD_reserve_state,200000,69520360817,1842.82481511,2132.65885456,537.686957078,621.240842498,2474.72338693,2489.87870626,1
thin_market,conditional,1,dac_returned_or_cancelled_principal,USD,200000,69520360817,15125.8796302,8222.850113,276.920571051,602.546666927,39775.6595628,42607.9604984,0.9992
thin_market,conditional,1,dac_surcharge_inflow,USD_internal_transfer,200000,69520360817,175.950950241,52.7121346206,0.945833030203,2.06356021327,452.965996547,606.776025267,1
thin_market,conditional,1,lapsed_dac_projects,projects,200000,69520360817,25.6845424445,15.5159455667,2.98331914632,4.29704647695,56.0574328805,80.8386118569,1
thin_market,conditional,1,successful_dac_projects,projects,200000,69520360817,0.52968417102,0.195557904269,0.0240820761756,0.037698567905,1.01232347559,1.76998035217,1
thin_market,conditional,2,_gross_threshold,USD,200000,69520360817,562269.608376,155345.433307,10043.7117983,18256.710754,1205104.92865,2174197.74815,1
thin_market,conditional,2,_project_target,USD,200000,69520360817,490371.143218,135235.793019,9846.77627282,17760.4144627,1048386.22361,1892679.99819,1
thin_market,conditional,2,_reserve_capacity_probability,indicator,200000,69520360817,0.426535,0,0,0,1,1,0.426535
thin_market,conditional,2,_reserve_exhaustion_probability,indicator,200000,69520360817,0,0,0,0,0,0,0
thin_market,conditional,2,_surcharge_rate,proportion,200000,69520360817,0.112192705175,0.15,0.02,0.0277138971915,0.15,0.15,1
thin_market,conditional,2,dac_bonus_liability_locked,USD_internal_liability,200000,69520360817,853.896846461,693.980229631,48.6566472114,101.836411336,1748.74610337,1876.78828711,1
thin_market,conditional,2,dac_bonus_liability_released,USD_internal_liability,200000,69520360817,164.92453875,95.2106837568,4.66960069571,9.37435762787,324.000923783,559.851280281,1
thin_market,conditional,2,dac_bonus_paid,USD_internal_transfer,200000,69520360817,688.972307711,498.113760965,38.199679818,83.0009870336,1570.45224088,1690.28183062,0.995995
thin_market,conditional,2,dac_capacity_waiting_pledges,USD_pledge_principal,200000,69520360817,58083.4371551,0,0,0,204071.871451,303414.111215,0.426535
thin_market,conditional,2,dac_free_reserve,USD_reserve_state,200000,69520360817,1513.26283457,1495.07500599,338.376063075,382.416674208,2434.45379262,2484.33578109,1
thin_market,conditional,2,dac_funding_lost_to_surcharge,USD,200000,69520360817,9584.33719085,635.288062645,1.74076326467,5.80435484894,22009.8041008,45310.6303131,1
thin_market,conditional,2,dac_gross_threshold,USD,200000,69520360817,562269.608376,155345.433307,10043.7117983,18256.710754,1205104.92865,2174197.74815,1
thin_market,conditional,2,dac_incremental_funding_caused_by_bonus,USD,200000,69520360817,11.1615432599,0,0,0,19.7620489594,42.2899286536,0.4271
thin_market,conditional,2,dac_pledge_principal,USD,200000,69520360817,15629.9861455,12747.4146347,910.883958933,1904.14689582,31774.9156135,35189.9033653,1
thin_market,conditional,2,dac_project_funding,USD,200000,69520360817,2628.46639534,1502.58920753,85.8632202705,169.572075073,5144.14908482,8910.17476747,1
thin_market,conditional,2,dac_project_target,USD,200000,69520360817,490371.143218,135235.793019,9846.77627282,17760.4144627,1048386.22361,1892679.99819,1
thin_market,conditional,2,dac_required_surcharge,USD_internal_threshold_component,200000,69520360817,71898.4651585,20088.6775835,196.935525456,492.994158591,156589.495236,282786.880042,1
thin_market,conditional,2,dac_reserve_cash,USD_reserve_state,200000,69520360817,1513.26283457,1495.07500599,338.376063075,382.416674208,2434.45379262,2484.33578109,1
thin_market,conditional,2,dac_returned_or_cancelled_principal,USD,200000,69520360817,12642.109423,9180.96270701,716.569331045,1544.4024776,28446.3511327,31065.9330472,0.99614
thin_market,conditional,2,dac_surcharge_inflow,USD_internal_transfer,200000,69520360817,359.410327176,212.149716682,1.88051442264,5.32468393296,711.908705519,1215.88062846,1
thin_market,conditional,2,lapsed_dac_projects,projects,200000,69520360817,73.8393037063,44.7596986798,8.50592010127,12.3110403467,161.263887052,231.780721667,1
thin_market,conditional,2,successful_dac_projects,projects,200000,69520360817,0.770418199401,0.374198281576,0.0665888166044,0.100272536567,1.34936455081,2.09434715908,1
thin_market,conditional,3,_gross_threshold,USD,200000,69520360817,928743.526495,256364.565741,16558.5518836,30279.500049,1987598.10454,3587920.69132,1
thin_market,conditional,3,_project_target,USD,200000,69520360817,808449.722602,222956.30741,16233.8743957,29280.6833033,1728420.53082,3120364.32133,1
thin_market,conditional,3,_reserve_capacity_probability,indicator,200000,69520360817,0.56587,1,0,0,1,1,0.56587
thin_market,conditional,3,_reserve_exhaustion_probability,indicator,200000,69520360817,0,0,0,0,0,0,0
thin_market,conditional,3,_surcharge_rate,proportion,200000,69520360817,0.126268150621,0.15,0.02,0.0338691444096,0.15,0.15,1
thin_market,conditional,3,dac_bonus_liability_locked,USD_internal_liability,200000,69520360817,817.295570445,568.631342418,78.7002117327,161.312956133,1417.73125627,1838.25692743,1
thin_market,conditional,3,dac_bonus_liability_released,USD_internal_liability,200000,69520360817,236.210437642,88.5755354636,7.70216874587,15.4584696063,482.668657745,871.00817215,1
thin_market,conditional,3,dac_bonus_paid,USD_internal_transfer,200000,69520360817,581.085132803,406.543655233,67.6814933732,142.755616752,1194.95309877,1333.55689174,0.99936
thin_market,conditional,3,dac_capacity_waiting_pledges,USD_pledge_principal,200000,69520360817,105542.420123,18113.0248378,0,0,334226.84639,494931.4691,0.56587
thin_market,conditional,3,dac_free_reserve,USD_reserve_state,200000,69520360817,1471.90443869,1114.62182598,224.244450272,270.186936956,2427.28765056,2887.58125756,1
thin_market,conditional,3,dac_funding_lost_to_surcharge,USD,200000,69520360817,15825.0446178,2019.37401156,3.22798374896,12.4723066891,36008.480639,71258.1947439,1
thin_market,conditional,3,dac_gross_threshold,USD,200000,69520360817,928743.526495,256364.565741,16558.5518836,30279.500049,1987598.10454,3587920.69132,1
thin_market,conditional,3,dac_incremental_funding_caused_by_bonus,USD,200000,69520360817,5.29065379526,0,0,0,9.63156524806,20.1843770035,0.31509
thin_market,conditional,3,dac_pledge_principal,USD,200000,69520360817,14953.446549,10447.4118126,1476.88071482,3019.97908057,26277.7638974,33810.9158937,1
thin_market,conditional,3,dac_project_funding,USD,200000,69520360817,3731.09384235,1417.28685254,141.515563648,274.898683967,7598.07972365,13699.2134322,1
thin_market,conditional,3,dac_project_target,USD,200000,69520360817,808449.722602,222956.30741,16233.8743957,29280.6833033,1728420.53082,3120364.32133,1
thin_market,conditional,3,dac_required_surcharge,USD_internal_threshold_component,200000,69520360817,120293.803892,33418.8638954,324.677487915,993.911193244,259193.409871,467541.93644,1
thin_market,conditional,3,dac_reserve_cash,USD_reserve_state,200000,69520360817,1471.90443869,1114.62182598,224.244450272,270.186936956,2427.28765056,2887.58125756,1
thin_market,conditional,3,dac_returned_or_cancelled_principal,USD,200000,69520360817,10682.6259697,7542.23772263,1267.77778601,2662.69162752,21867.1372498,25061.2030591,0.999365
thin_market,conditional,3,dac_surcharge_inflow,USD_internal_transfer,200000,69520360817,539.726736924,207.626958729,3.05259865217,11.0504837816,1110.51021604,1978.43162699,1
thin_market,conditional,3,lapsed_dac_projects,projects,200000,69520360817,122.134543516,74.2365480305,14.1356618361,20.4517437322,266.328666658,382.578105324,1
thin_market,conditional,3,successful_dac_projects,projects,200000,69520360817,0.870673679544,0.478378636346,0.101943173055,0.146775449771,1.55747560282,2.28860581322,1
thin_market,conditional,4,_gross_threshold,USD,200000,69520360817,1294728.06685,357278.345072,23110.9603522,43146.3086737,2769723.06373,4999561.61905,1
thin_market,conditional,4,_project_target,USD,200000,69520360817,1126528.30199,310676.821801,22620.9725186,40800.952144,2408454.83803,4348048.64448,1
thin_market,conditional,4,_reserve_capacity_probability,indicator,200000,69520360817,0.659395,1,0,0,1,1,0.659395
thin_market,conditional,4,_reserve_exhaustion_probability,indicator,200000,69520360817,0,0,0,0,0,0,0
thin_market,conditional,4,_surcharge_rate,proportion,200000,69520360817,0.133779362861,0.15,0.02,0.0557273461512,0.15,0.15,1
thin_market,conditional,4,dac_bonus_liability_locked,USD_internal_liability,200000,69520360817,941.17276929,523.881141399,106.484312427,183.954408622,1615.70360307,2860.26582213,1
thin_market,conditional,4,dac_bonus_liability_released,USD_internal_liability,200000,69520360817,315.999831356,94.3834510852,10.7497998817,21.3848975496,667.012796319,1207.29134144,1
